4.996355364847502642e+03,5.005618590196031619e+03,5.037509822385663938e+03,5.080171690281687006e+03,5.118067671490012799e+03,5.155113166199377702e+03
4.797165048569218925e+03,4.808302526428790770e+03,4.843979842350438048e+03,4.890293900882459639e+03,4.931370343270980811e+03,4.971449079934617657e+03
4.598205640015687095e+03,4.611469974909801749e+03,4.651192746828006420e+03,4.701373530816606944e+03,4.745795751347127407e+03,4.789058137864550190e+03
4.399527129574018545e+03,4.415193483272586491e+03,4.459231020455405087e+03,4.513470560331084926e+03,4.561406125471680753e+03,4.608007409843346068e+03
4.201201718033121324e+03,4.219564926888412629e+03,4.268165652870193298e+03,4.326676606844311209e+03,4.378267752472626853e+03,4.428414424009726645e+03
4.003321002432381192e+03,4.024680201063041295e+03,4.078060707598909175e+03,4.141024468727529893e+03,4.196500133215110509e+03,4.250379534065461485e+03
3.805961704723364164e+03,3.830643112084483164e+03,3.889046020079941627e+03,3.956645393019136918e+03,4.016164281867496356e+03,4.073970137274110130e+03
3.609219449187013652e+03,3.637553204865245789e+03,3.701204640567204933e+03,3.773644632393239135e+03,3.837407458019169553e+03,3.899308162154840829e+03
3.413236887978251616e+03,3.445559310547364930e+03,3.514650488514178051e+03,3.592121971316635609e+03,3.660353150874210314e+03,3.726496503483892411e+03
3.218155110151039935e+03,3.254771143786699668e+03,3.329485889871616109e+03,3.412213320176521847e+03,3.485152803849166048e+03,3.555675328724079918e+03
3.024154218365021279e+03,3.065400865102934404e+03,3.145840300198258774e+03,3.234049180732190052e+03,3.311894096063746929e+03,3.386960562516636401e+03
2.927626168867474007e+03,2.971298467290896042e+03,3.054627439559051254e+03,3.145663701113086972e+03,3.226022976898961133e+03,3.303426987956085213e+03
2.831456031032486408e+03,2.877596577239092767e+03,2.963861227415343819e+03,3.057764591426640436e+03,3.140696078327856867e+03,3.220464631954831020e+03
2.735664108193462653e+03,2.784319130711455728e+03,2.873546694713209490e+03,2.970374793111511735e+03,3.055946125533645045e+03,3.138104224308538505e+03
2.640287633421854025e+03,2.691491105304759913e+03,2.783704692330224589e+03,2.883520720629989682e+03,2.971775858406093448e+03,3.056359446864249094e+03
2.545367160961670834e+03,2.599153108127647101e+03,2.694358806730462675e+03,2.797219121047375211e+03,2.888203419155148822e+03,2.975249950550426547e+03
2.450923539001643803e+03,2.507341609991175574e+03,2.605525836814232207e+03,2.711500759597612159e+03,2.805245779890075937e+03,2.894781664450910739e+03
2.356996331809242747e+03,2.416060471164746104e+03,2.517237694516400552e+03,2.626392272862370191e+03,2.722936828080813484e+03,2.814980801311713094e+03
2.263634022488611663e+03,2.325357043421719027e+03,2.429516511073755282e+03,2.541926951808011381e+03,2.641312778444672858e+03,2.735873808581566664e+03
2.170870810772322329e+03,2.235265249415879680e+03,2.342409806882928933e+03,2.458133528276580364e+03,2.560397408644008465e+03,2.657490276069591346e+03
2.078772897448923686e+03,2.145813822295012415e+03,2.255945017908890804e+03,2.375048391611983789e+03,2.480202536693812363e+03,2.579850242682698536e+03
1.987363920472901555e+03,2.057034788774453773e+03,2.170168200040001011e+03,2.292692524895548559e+03,2.400771099668556872e+03,2.502973698275930929e+03
1.896706323933824706e+03,1.968967528950299538e+03,2.085132020456814189e+03,2.211095079311741756e+03,2.322124012904091160e+03,2.426895692192481874e+03
1.717895639357933078e+03,1.795195320661572850e+03,1.917389611122670203e+03,2.050317889166723035e+03,2.167273610353510776e+03,2.277163798470524853e+03
1.542829134610930396e+03,1.624965189921880210e+03,1.753058504925472789e+03,1.892997835914075722e+03,2.015921426786929715e+03,2.130831592914422345e+03
1.372124648967786470e+03,1.458683216032677592e+03,1.592509781847774548e+03,1.739496787076737974e+03,1.868307799582193184e+03,1.988109787571953575e+03
1.288645383184358707e+03,1.377209272552819357e+03,1.513812440611776765e+03,1.664285466545043846e+03,1.795984441135817860e+03,1.918189881331336665e+03
1.206526423708922493e+03,1.296926076220043569e+03,1.436254573193446959e+03,1.590165176592782927e+03,1.724681728932823717e+03,1.849286688035539783e+03
1.125853137453717181e+03,1.217927527127264057e+03,1.359923727114529129e+03,1.517211719268957268e+03,1.654460715080237378e+03,1.781410779536567134e+03
1.046708213242311331e+03,1.140324819417887511e+03,1.284879444301994909e+03,1.445454637673326033e+03,1.585380009690168890e+03,1.714580524353548526e+03
9.692462270458210014e+02,1.064204034343446892e+03,1.211206301696998935e+03,1.374925363671322657e+03,1.517484398386218345e+03,1.648843069723468943e+03
8.936030514495952275e+02,9.896737860551124868e+02,1.138976006486005872e+03,1.305709500634379538e+03,1.450806878658628420e+03,1.584218998910546588e+03
8.199030509687062249e+02,9.168625113722910100e+02,1.068269630349728459e+03,1.237874274159225706e+03,1.385379815950387183e+03,1.520725160738358682e+03
7.483117484920123843e+02,8.459089407175654287e+02,9.992083563458188564e+02,1.171488707537046139e+03,1.321248794847369027e+03,1.458412727651212890e+03
6.789878339210480362e+02,7.769844681822401071e+02,9.318996018282966816e+02,1.106619728775090380e+03,1.258461637840278854e+03,1.397305731516363949e+03
6.121764669934402718e+02,7.102718665010885388e+02,8.664647203614230193e+02,1.043338022857205942e+03,1.197075295288037069e+03,1.337433976798125741e+03
5.481359283427673290e+02,6.459441843729771335e+02,8.029962887397583700e+02,9.816934307544145213e+02,1.137113815577405830e+03,1.278833645419208096e+03
4.870901427075205561e+02,5.841947769629099412e+02,7.416357141315072568e+02,9.217871489916606151e+02,1.078610408058517351e+03,1.221538173421690772e+03
4.292909839193949892e+02,5.252258171150967883e+02,6.825369637484470786e+02,8.637024112415476793e+02,1.021629985707832134e+03,1.165575712589494060e+03
3.750273705779970328e+02,4.692606387926914522e+02,6.258185690328108421e+02,8.074985035652656506e+02,9.662109681874990201e+02,1.110974663534050251e+03
3.245877248590700219e+02,4.165542990070938458e+02,5.716292260668760719e+02,7.532443012279687764e+02,9.124133739271588865e+02,1.057774752888091371e+03
2.782067269939650487e+02,3.673126688245852165e+02,5.201100627509890728e+02,7.010035070109731805e+02,8.602641162006459581e+02,1.006016969847548353e+03
2.361056812305047288e+02,3.217263206109532803e+02,4.713860545525819248e+02,6.508307272779771893e+02,8.098296163990322611e+02,9.557253517683450355e+02
1.984349382874129901e+02,2.799685082487363843e+02,4.255257575148993965e+02,6.028000422109097372e+02,7.611435144956616341e+02,9.069033918491930990e+02
1.652690151072599747e+02,2.421137614434053376e+02,3.826085514592261347e+02,5.569748618212756810e+02,7.142104626468901643e+02,8.595830652852291678e+02
1.365549732891761892e+02,2.081850995534587412e+02,3.427398378488999811e+02,5.134003595394523245e+02,6.690651456402956683e+02,8.137718317503153003e+02
1.120734146735137386e+02,1.781434388139310556e+02,3.059593147234882053e+02,4.721334774743696698e+02,6.257469328958211463e+02,7.694808338933800087e+02
9.148863862135677039e+01,1.518030910001909319e+02,2.722430488602714718e+02,4.331710244004262336e+02,5.842793316378941881e+02,7.267176044112942463e+02
7.439452455603924363e+01,1.289724126369111161e+02,2.415331104861280096e+02,3.965271490845742051e+02,5.446792079932897650e+02,6.855024638982878287e+02
6.031588945811378011e+01,1.093489218641692418e+02,2.137485647454539048e+02,3.622166911225529589e+02,5.069670921994091373e+02,6.458344804360921216e+02
4.881973197796727959e+01,9.257413262015111854e+01,1.887639715885723888e+02,3.301998809415740652e+02,4.711216119727717455e+02,6.077549451403546072e+02
3.945921128510890696e+01,7.832547933927959605e+01,1.664578654599827416e+02,3.004391096888109018e+02,4.371215583437909231e+02,5.712891137173401148e+02
3.186750921114343171e+01,6.627022701430618667e+01,1.466246938554394887e+02,2.728921487019786696e+02,4.049626361297233075e+02,5.363777552088776019e+02
