4.994040000016546401e+03,4.994040068020940453e+03,4.994087036705713217e+03,4.995330638365750929e+03,5.000130864809479135e+03,5.009489711373727914e+03
4.794040000140962547e+03,4.794040265270344207e+03,4.794142127600634922e+03,4.796166471548193840e+03,4.802937875399664335e+03,4.815125118630880024e+03
4.594040001025009587e+03,4.594040938439868114e+03,4.594250439628390268e+03,4.597434729049324233e+03,4.606745764932468774e+03,4.622304599963104010e+03
4.394040006434490351e+03,4.394043033118474341e+03,4.394453104358409291e+03,4.399303154334683313e+03,4.411804091083758976e+03,4.431303517704171099e+03
4.194040035238443124e+03,4.194049014865500794e+03,4.194815286414529510e+03,4.201981418008956098e+03,4.218393925505767584e+03,4.242413965802828898e+03
3.994040169981241888e+03,3.994064785460663188e+03,3.995435488109230391e+03,4.005724147442367212e+03,4.026825183726122305e+03,4.055940494137364112e+03
3.794040728597592533e+03,3.794103382511579184e+03,3.796456164824719053e+03,3.810832225043560356e+03,3.837432705127603185e+03,3.872195372204558225e+03
3.594042797631322173e+03,3.594191513979869342e+03,3.598074913474876666e+03,3.617652044701505474e+03,3.650571224766813430e+03,3.691493573718852531e+03
3.394049695030085786e+03,3.394380135966015587e+03,3.400555184815666507e+03,3.426572555666175504e+03,3.466609440582779825e+03,3.514147665711498121e+03
3.194070532296407691e+03,3.194760148943480090e+03,3.204235252787753780e+03,3.238020082867296878e+03,3.285923424335625896e+03,3.340462777739202465e+03
2.994127942513872767e+03,2.995483705545817429e+03,3.009534107087316443e+03,3.052451075081688032e+03,3.108889650516941401e+03,3.170731810619186035e+03
2.894184608391624351e+03,2.896045010791782261e+03,2.912944081678168004e+03,2.960934056883737867e+03,3.021858370212308728e+03,3.087436139080068642e+03
2.794273050283227349e+03,2.796790522294711991e+03,2.816953052204633423e+03,2.870343080847207602e+03,2.935877924480207184e+03,3.005231021794670596e+03
2.694408351910497004e+03,2.697768687678510105e+03,2.721635952134072795e+03,2.780739433558972451e+03,2.850992363934499735e+03,2.924147745901746021e+03
2.594611372366582145e+03,2.599037065169959533e+03,2.627072098623535567e+03,2.692184372763811552e+03,2.767244480716364706e+03,2.844216098147693629e+03
2.494910352465147298e+03,2.500663111168641990e+03,2.533344768158709485e+03,2.604738765221323774e+03,2.684675619077746887e+03,2.765464274331729939e+03
2.395342742465734773e+03,2.402724829973987653e+03,2.440540687473308935e+03,2.518462724195796909e+03,2.603325497273051951e+03,2.687918798843997138e+03
2.295957206993243744e+03,2.305311239844590091e+03,2.348749446066411110e+03,2.433415250844450384e+03,2.523232041973367814e+03,2.611604454453738981e+03
2.196815735999471144e+03,2.208522611928596234e+03,2.258062838674841259e+03,2.349653883609416880e+03,2.444431236229384922e+03,2.536544222407730558e+03
2.097995763072163754e+03,2.112470443583775705e+03,2.168574147866736894e+03,2.267234359493367265e+03,2.366956981819334942e+03,2.462759232808440174e+03
1.999592167053917365e+03,2.017277135117523358e+03,2.080377378444307396e+03,2.186210290815663029e+03,2.290840976629167017e+03,2.390268725157361587e+03
1.901719012870877123e+03,1.923075348751101046e+03,1.993566456533500968e+03,2.106632860714806156e+03,2.216112607526830288e+03,2.319090018872246219e+03
1.804510875731220949e+03,1.830007040211114145e+03,1.908234407065787309e+03,2.028550540293116683e+03,2.142798859013412766e+03,2.249238493517615098e+03
1.612734292327686489e+03,1.647877084335725158e+03,1.742369546147190704e+03,1.877050026636497023e+03,2.000510713001252043e+03,2.113568751336155401e+03
1.425758891043893527e+03,1.472152231116484472e+03,1.583477712215460997e+03,1.732033114940238193e+03,1.864141894035132282e+03,1.983343565637689608e+03
1.245373843333192781e+03,1.304134555588974763e+03,1.432188183732964717e+03,1.593767074152998248e+03,1.733816114583937633e+03,1.858616200420208770e+03
1.158268462456520865e+03,1.223414758304341376e+03,1.359567482546506653e+03,1.527232472995365242e+03,1.670946564781328561e+03,1.798322620923844624e+03
1.073561383768312226e+03,1.145088867521786597e+03,1.289042571596975904e+03,1.462457903311455084e+03,1.609615220275227330e+03,1.739409958085433573e+03
9.915056799964495440e+02,1.069296390195724598e+03,1.220664528760520625e+03,1.399459171978008271e+03,1.549825875968703258e+03,1.681876650497898481e+03
9.123456561662278546e+02,9.961650227141190044e+02,1.154477001295851551e+03,1.338248077093674510e+03,1.491579833461960334e+03,1.625719441668300533e+03
8.363108490502454515e+02,9.258086507143434574e+02,1.090515938708539579e+03,1.278832436995720855e+03,1.434875961523986916e+03,1.570933437537780264e+03
7.636102558171605779e+02,8.583256165424336359e+02,1.028809415128554065e+03,1.221216144662309489e+03,1.379710765917193385e+03,1.517512167831775514e+03
6.944270469873526963e+02,7.937972973356836519e+02,9.693775404851376152e+02,1.165399245795962088e+03,1.326078467625040503e+03,1.465447650708374567e+03
6.289139940919003493e+02,7.322870253194714678e+02,9.122324582090132026e+02,1.111378038726999876e+03,1.273971088527122447e+03,1.414730460187710378e+03
5.671898035400499793e+02,6.738393697828014410e+02,8.573784257872985108e+02,1.059145194155239551e+03,1.223378543570440343e+03,1.365349795863300642e+03
5.093364984030986307e+02,6.184797879229518003e+02,8.048119732644490796e+02,1.008689892662943748e+03,1.174288738498886232e+03,1.317293554416665756e+03
4.553979331210221062e+02,5.662146398805953140e+02,7.545221337390312328e+02,9.599979778801698558e+02,1.126687672224051312e+03,1.270548402478990283e+03
4.053794668553464362e+02,5.170315523117942575e+02,7.064907390607231719e+02,9.130521231627290035e+02,1.080559542948637500e+03,1.225099850407653321e+03
3.592487635789766500e+02,4.709001051661107340e+02,6.606927732873800778e+02,8.678320096507704875e+02,1.035886857187760143e+03,1.180932326570781697e+03
3.169376347904490103e+02,4.277728082650282886e+02,6.170967760158700912e+02,8.243145136095135967e+02,9.926505408726561654e+02,1.138029251759230647e+03
2.783447970093066033e+02,3.875863280011335519e+02,5.756652874446508577e+02,7.824739010101811800e+02,9.508300517645002401e+02,1.096373113372130319e+03
2.433393830740742487e+02,3.502629201007302981e+02,5.363553269491203537e+02,7.422820273855095365e+02,9.104034924526495161e+02,1.055945539049353101e+03
2.117650248519767047e+02,3.157120219073967746e+02,4.991188970370258176e+02,7.037085410876034075e+02,8.713477232606974212e+02,1.016727369451340564e+03
1.834443154338850945e+02,2.838319569622835843e+02,4.639035047830666372e+02,6.667210881832843370e+02,8.336384744344341016e+02,9.786987299137208538e+02
1.581834605185940745e+02,2.545117056181647968e+02,4.306526931996240819e+02,6.312855173405469031e+02,7.972504570376740958e+02,9.418391007306836400e+02
1.357769400812471758e+02,2.276326978136203252e+02,3.993065754638432736e+02,5.973660831868101013e+02,7.621574720341468492e+02,9.061273858470949563e+02
1.160120206754340870e+02,2.030705877002033048e+02,3.698023654692201490e+02,5.649256467524892287e+02,7.283325170857160629e+02,8.715419797645454310e+02
9.867298366762861406e+01,1.806969742882747596e+02,3.420748987822335039e+02,5.339258717499360500e+02,6.957478906486194319e+02,8.380608324909189832e+02
8.354496310818194615e+01,1.603810373818841981e+02,3.160571387414179299e+02,5.043274155756726032e+02,6.643752929998013315e+02,8.056615123864658017e+02
7.041731667582666887e+01,1.419910635452588394e+02,2.916806631197800925e+02,4.760901140612691052e+02,6.341859238742772504e+02,7.743212667817106194e+02
