1.132949090561965734e-04,4.599100387280032867e-04,8.729822615071966595e-04,1.238487365580387281e-03,4.817361787935220039e-04,3.804968631862881614e-03
2.717527465365187972e-04,3.948975999629395829e-04,1.015378250205568010e-03,1.202643602127250822e-03,6.234174734338838097e-04,4.181682096680289576e-03
1.658797080101498996e-04,2.118795751458034556e-04,1.117215327602097755e-03,9.679063389884414153e-04,9.022718965623685713e-04,4.953341469946276332e-03
3.714251461753354659e-06,1.388833842525857420e-04,1.297487751917665447e-03,8.225188471325725875e-04,1.240292155717478235e-03,5.523470248611250452e-03
3.471454389924853593e-04,2.235207280201475453e-05,1.354724878726385135e-03,5.276423542611690526e-04,1.548452082929090102e-03,6.233526249940904429e-03
6.196381004994979845e-04,1.559142783131527686e-05,1.657815226745294615e-03,1.694222586611225146e-04,1.965380087527402505e-03,7.115026320332336167e-03
7.845308105726110648e-04,5.060679369642265475e-05,1.878953431551676602e-03,1.011921211802215134e-04,2.403642205783154077e-03,7.724263359979211679e-03
1.211241502222474816e-03,3.336042729792960276e-05,2.302717366364565119e-03,6.496444633642171700e-05,3.029514948072198951e-03,8.835682941272174004e-03
1.470411905995202065e-03,1.446755560889147644e-06,2.564371156017890199e-03,2.362141159293229976e-04,3.617234504815520536e-03,9.997171813683839933e-03
1.792999921095661097e-03,1.926254800142413609e-04,2.828585291656764925e-03,7.406284109149737166e-04,4.333237605172107938e-03,1.110762057653540830e-02
2.300193536641319345e-03,5.302898576211258945e-04,3.280786970749631232e-03,1.058945897279970965e-03,5.095263941370418298e-03,1.203271236604002217e-02
2.250061636140936183e-03,4.826301055904421030e-04,3.646789969357652414e-03,9.684440342521708151e-04,5.585724999529528834e-03,1.308801699676644115e-02
2.426772825836427238e-03,9.235190016827163903e-04,3.838978807603146953e-03,1.195584344504763662e-03,6.110784195475236005e-03,1.342350084151390337e-02
2.483361788004094170e-03,1.189921415323694958e-03,4.028590932907642058e-03,1.440214929136589272e-03,6.510127816133235747e-03,1.461509513359346424e-02
2.575508812204007833e-03,1.270761773970619825e-03,4.401815588870526888e-03,2.055909341860846784e-03,6.958452295558388047e-03,1.505996638332739515e-02
2.697449818327099427e-03,1.545355723560910832e-03,4.608773725550845135e-03,2.017244177395622999e-03,7.641846909611005323e-03,1.626436966461249772e-02
2.633534085050608358e-03,2.046705940364662232e-03,5.027025878766166675e-03,2.371433908336929158e-03,8.222652854335614839e-03,1.686488448761895576e-02
2.767529441162261579e-03,2.395945429317412369e-03,5.293982613031173595e-03,2.591614149470141022e-03,8.694805083433981840e-03,1.809398951999152336e-02
2.667485844598297805e-03,3.023805510105633150e-03,5.610793753859643317e-03,2.672742753338090346e-03,9.448948712210299833e-03,1.888565366575729529e-02
2.281980810618383041e-03,3.530021704583831323e-03,5.782499240456661499e-03,2.823790627469211639e-03,9.723764303887005161e-03,2.018931549788696364e-02
2.031617841744572366e-03,4.382614824580318043e-03,6.702546339791158082e-03,3.483952870254974649e-03,1.010105217042238206e-02,2.186206437323714655e-02
1.653302834748602863e-03,5.155097379440323757e-03,7.079800244655285422e-03,3.624223893960862135e-03,1.080938292143645077e-02,2.310853120951853606e-02
1.615563730982400243e-03,5.857285248947370800e-03,7.345674172206582281e-03,3.883935689440109855e-03,1.145246034458096904e-02,2.346526525878711231e-02
5.729107779408797532e-05,7.366695815212007635e-03,7.569898372237854507e-03,3.168126678906879341e-03,1.350393846169018267e-02,2.647552354959495716e-02
1.412010798004073630e-03,9.202241249010267160e-03,7.740815950320333559e-03,4.399156131730233912e-03,1.478203658437946509e-02,2.958222081124027569e-02
2.424379385895266640e-03,1.039543584502492478e-02,8.108033584081237102e-03,4.507452091158855104e-03,1.660737663058019231e-02,3.342244429408501583e-02
4.490646943146358802e-03,1.137575275499824040e-02,8.008800037440810815e-03,4.109520488017864154e-03,1.746112393565880591e-02,3.590971458359914353e-02
3.791926049527487731e-03,1.262367111340584498e-02,7.619931501626578743e-03,4.660571300573253424e-03,1.839641499579203546e-02,3.740859633525586009e-02
6.098050025649599457e-03,1.298838680781955190e-02,7.693401398617776693e-03,5.008970623372759404e-03,1.944932133374556449e-02,3.931850171822907219e-02
7.841205906672824022e-03,1.284182117687034108e-02,7.185163700824112772e-03,4.821007700588532049e-03,2.066119686436267838e-02,4.170436724172103121e-02
7.421824570719759255e-03,1.457566031813409616e-02,6.478741418927264073e-03,5.155359090797399096e-03,2.173102716710764715e-02,4.496926955698180017e-02
8.994075582418202888e-03,1.404477342993964116e-02,5.614521150988606088e-03,4.975252301162792073e-03,2.302852048884640110e-02,4.684791711058717417e-02
9.558012411305110909e-03,1.423539820037960507e-02,5.128716718341810692e-03,3.874279591164014012e-03,2.463331217787808822e-02,4.967365489684500562e-02
9.709874199736507130e-03,1.424700772272553990e-02,3.208684831931254196e-03,4.760778719785014809e-03,2.622090510893669221e-02,5.245951860962962121e-02
1.110061948275702266e-02,1.428183965514989370e-02,1.811557947793380769e-03,3.952964549761277084e-03,2.780612239761852053e-02,5.642328601298102903e-02
1.034010325403034690e-02,1.310753301527321606e-02,3.354380104790763970e-05,4.097411200696508479e-03,2.898283257440932223e-02,5.883930935036458393e-02
1.078782188204967588e-02,1.388059317155128196e-02,1.377891087761513780e-03,4.431567053234965886e-03,3.162038890549545567e-02,6.302440308744863828e-02
1.121922081251323748e-02,1.231704361025743114e-02,2.826350519049051178e-03,3.994139942477117899e-03,3.302892060829309279e-02,6.695004342457608337e-02
1.117451850400890713e-02,1.187365650375158538e-02,3.388473087565451770e-03,3.854039139718196290e-03,3.563863405501057485e-02,7.205394549779786662e-02
9.821403860985632867e-03,1.025433263694505714e-02,6.526856581044620555e-03,4.842886536265288491e-03,3.806936861345584094e-02,7.492318908196543559e-02
9.075365714504417605e-03,8.833313299368553140e-03,8.370586680870120005e-03,5.292156270186390739e-03,4.033094893880164594e-02,8.065920925402439434e-02
6.480344270871583705e-03,8.409633051643189416e-03,1.105557528594640349e-02,5.906990312023879808e-03,4.305337655264250551e-02,8.514020704041616594e-02
9.731020823545877274e-03,8.493317815753652356e-03,1.351189063273651632e-02,5.239111171304706820e-03,4.636131923712980690e-02,9.185244404240971994e-02
