6.201775815710423023e-01,5.545694134645160478e-01,4.996590611123246650e-01,4.463684261804445330e-01,4.108644463327363328e-01,3.859590715788944193e-01
6.067385741062460980e-01,5.534019046975300338e-01,4.932977471910416911e-01,4.381391427809139816e-01,4.025990220895617755e-01,3.784868677534687365e-01
5.287590925600379466e-01,5.291217613541521203e-01,4.832015696322777276e-01,4.298395850144442476e-01,3.948297187052957069e-01,3.713220141923228024e-01
5.445755158513785332e-01,5.194476964341009362e-01,4.720191990700549622e-01,4.210088952413643670e-01,3.871660524964099515e-01,3.643896229560777966e-01
5.305323131661859870e-01,5.098551169545388895e-01,4.621406985488719643e-01,4.120250100401461890e-01,3.794658049296704139e-01,3.575751464722561890e-01
5.341286156643180183e-01,5.019197255733888197e-01,4.525094351660227665e-01,4.032158804133068042e-01,3.717814495654891971e-01,3.508234063865383612e-01
5.193311311546713327e-01,4.921133014513179305e-01,4.429746858542785160e-01,3.945399124627582133e-01,3.641779662211774848e-01,3.441329930883658683e-01
5.049749219573569370e-01,4.801585519344079289e-01,4.329749155329772337e-01,3.859042326657798894e-01,3.566589573899983101e-01,3.375147363145369894e-01
4.906534846667199856e-01,4.686473585931816843e-01,4.227189944467972804e-01,3.772357692549120900e-01,3.492016531918197275e-01,3.309698199633566151e-01
4.765219675670376853e-01,4.567396235597551701e-01,4.124297264261986284e-01,3.685506047083181302e-01,3.417892403330479167e-01,3.244924280602136113e-01
4.688439077069050942e-01,4.464859704191329604e-01,4.022747374710160528e-01,3.599051975510956236e-01,3.344242282696067714e-01,3.180778349620813072e-01
4.650713157337157400e-01,4.417268416795412378e-01,3.973221324814366628e-01,3.556136718959314602e-01,3.307640397770446050e-01,3.148939843388798288e-01
4.610959905150811000e-01,4.369589929057401401e-01,3.924369012904934673e-01,3.513498793465841263e-01,3.271214541345544013e-01,3.117262952280434041e-01
4.570992667971876533e-01,4.321549428888828426e-01,3.875849943405482723e-01,3.471153171451297759e-01,3.234981147822107994e-01,3.085753469664196391e-01
4.528449444741709518e-01,4.272823377935563993e-01,3.827369103591772292e-01,3.429074474688678098e-01,3.198950268639892958e-01,3.054417135666298577e-01
4.479126031382475448e-01,4.222357654583756559e-01,3.778692416065604909e-01,3.387206665266713213e-01,3.163123602314152349e-01,3.023258570579927529e-01
4.421813517948612327e-01,4.169121717429370433e-01,3.729595650627741676e-01,3.345479962225799131e-01,3.127494067624791985e-01,2.992280496306338744e-01
4.359300091431941304e-01,4.113051625140941026e-01,3.679879546824377234e-01,3.303824905805521905e-01,3.092047306619060132e-01,2.961483321327105234e-01
4.295426112295244736e-01,4.055035088477889071e-01,3.629448680566856322e-01,3.262181499401922702e-01,3.056764639120372884e-01,2.930865155978534808e-01
4.232200466733193056e-01,3.996130683947121121e-01,3.578358343502040517e-01,3.220506250637699130e-01,3.021626522602163245e-01,2.900422245808729205e-01
